X1|DATE_ID|DATE_KEY|D1_NO|D1_VALUE|D2_NO|D2_VALUE|D3_NO|D3_VALUE|D4_NO|D4_VALUE|D5_NO|D5_VALUE|D6_NO|D6_VALUE|D7_NO|D7_VALUE|D8_NO|D8_VALUE|D9_NO|D9_VALUE|D10_NO|D10_VALUE|D11_NO|D11_VALUE|D12_NO|D12_VALUE|D13_NO|D13_VALUE|D14_NO|D14_VALUE|D15_NO|D15_VALUE|D16_NO|D16_VALUE|D17_NO|D17_VALUE|D18_NO|D18_VALUE|D19_NO|D19_VALUE|D20_NO|D20_VALUE|LAST_EDIT_TYPE|CREATE_ID|UPDATE_ID
50|2015-05-24|2015-05-24|201521|"Date Attribute - 201521"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-22|2014-07-22|201430|"Date Attribute - 201430"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-28|2014-09-28|201439|"Date Attribute - 201439"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-12|2015-01-12|201503|"Date Attribute - 201503"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-14|2014-10-14|201442|"Date Attribute - 201442"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-31|2014-07-31|201431|"Date Attribute - 201431"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-21|2015-06-21|201525|"Date Attribute - 201525"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-01-23|2014-01-23|201404|"Date Attribute - 201404"|201401|"Date Attribute - 201401"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-14|2015-01-14|201503|"Date Attribute - 201503"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-27|2014-10-27|201444|"Date Attribute - 201444"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-20|2014-11-20|201447|"Date Attribute - 201447"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-11|2014-10-11|201441|"Date Attribute - 201441"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-10-03|2015-10-03|201540|"Date Attribute - 201540"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-11|2014-02-11|201407|"Date Attribute - 201407"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-02|2015-03-02|201510|"Date Attribute - 201510"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-02|2015-01-02|201501|"Date Attribute - 201501"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-31|2015-03-31|201514|"Date Attribute - 201514"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-08-18|2014-08-18|201434|"Date Attribute - 201434"|201408|"Date Attribute - 201408"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-03-23|2014-03-23|201412|"Date Attribute - 201412"|201403|"Date Attribute - 201403"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-24|2015-01-24|201504|"Date Attribute - 201504"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-15|2014-07-15|201429|"Date Attribute - 201429"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-01-12|2014-01-12|201402|"Date Attribute - 201402"|201401|"Date Attribute - 201401"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-04-09|2014-04-09|201415|"Date Attribute - 201415"|201404|"Date Attribute - 201404"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-21|2014-10-21|201443|"Date Attribute - 201443"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-05-15|2014-05-15|201420|"Date Attribute - 201420"|201405|"Date Attribute - 201405"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-23|2015-04-23|201517|"Date Attribute - 201517"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-20|2015-02-20|201508|"Date Attribute - 201508"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-28|2015-05-28|201522|"Date Attribute - 201522"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-10|2014-10-10|201441|"Date Attribute - 201441"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-25|2014-11-25|201448|"Date Attribute - 201448"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-01-27|2014-01-27|201405|"Date Attribute - 201405"|201401|"Date Attribute - 201401"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-24|2014-07-24|201430|"Date Attribute - 201430"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-08-31|2015-08-31|201536|"Date Attribute - 201536"|201508|"Date Attribute - 201508"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-08-17|2013-08-17|201333|"Date Attribute - 201333"|201308|"Date Attribute - 201308"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-12|2014-02-12|201407|"Date Attribute - 201407"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-10|2014-07-10|201428|"Date Attribute - 201428"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-05|2013-10-05|201340|"Date Attribute - 201340"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-06-27|2014-06-27|201426|"Date Attribute - 201426"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
